,userId,movieId,rating,timestamp
18349,117,2,3.0,844163002
18350,117,3,3.0,844163663
18351,117,5,3.0,844163754
18352,117,6,3.0,844163102
18353,117,7,4.0,844163615
18354,117,10,3.0,844162850
18355,117,11,4.0,844162970
18356,117,17,3.0,844163037
18357,117,19,2.0,844162892
18358,117,21,4.0,844162913
18359,117,26,4.0,844163712
18360,117,31,3.0,844163204
18361,117,32,3.0,844162955
18362,117,34,3.0,844163454
18363,117,36,3.0,844163102
18364,117,39,3.0,844162955
18365,117,41,4.0,844163693
18366,117,44,2.0,844163037
18367,117,47,4.0,844162892
18368,117,48,3.0,844163082
18369,117,50,4.0,844162933
18370,117,60,3.0,844163754
18402,117,262,3.0,844163663
18440,117,457,4.0,844162793
18457,117,551,4.0,844163037
18469,117,594,4.0,844163204
18470,117,595,4.0,844162793
18471,117,596,4.0,844163454
18475,117,616,4.0,844163615
18486,117,745,4.0,844163693
18505,117,880,3.0,844163977
18511,117,1035,4.0,844163615
18514,118,25,2.0,944924731
18536,119,1,3.5,1435942468
18537,119,10,4.0,1435943180
18538,119,44,3.0,1435943918
18560,119,3081,4.0,1435944417
18751,120,5,4.0,860070029
18752,120,12,3.0,860070182
18753,120,32,3.0,860069973
18773,121,1,4.0,847656180
18774,121,5,3.0,847656405
18775,121,6,5.0,847656264
18776,121,11,4.0,847656100
18777,121,16,5.0,847656340
18778,121,19,2.0,847656045
18779,121,22,3.0,847656357
18780,121,25,4.0,847656224
18781,121,39,4.0,847656062
18782,121,44,1.0,847656224
18783,121,47,3.0,847656010
18794,121,246,3.0,847656374
18819,121,457,3.0,847655927
18828,121,595,3.0,847655945
18831,122,2,4.0,1461561176
18832,122,19,3.5,1461562132
18833,122,32,5.0,1461561526
18834,122,47,4.5,1461561420
18835,122,50,5.0,1461561151
18836,122,70,4.5,1461562250
18838,122,111,5.0,1461561504
18851,122,551,5.0,1461562043
18870,122,1199,5.0,1461562127
19123,123,47,4.5,1447291940
19179,124,1,4.0,1336584336
19180,124,50,4.5,1336412889
19229,125,2,4.0,1474311709
19230,125,81,3.0,1474415153
19589,126,34,3.0,845925854
19590,126,47,5.0,845925822
19618,126,457,5.0,845925656
19626,126,595,4.0,845925656
19630,127,913,5.0,1263527066
19654,128,904,5.0,899033229
19682,129,47,3.5,1167376335
19687,129,239,4.0,1167378257
19822,130,1,3.0,832589610
19849,130,595,2.0,832589583
19850,131,31,3.0,1349838570
19851,131,47,4.0,1349840567
19852,131,50,4.0,1349840171
19854,131,111,4.0,1349840160
19919,132,1,2.0,1157921785
19920,132,17,3.0,1157922698
19921,132,29,2.0,1157924165
19922,132,32,3.0,1329983726
19923,132,34,1.5,1157921395
19924,132,39,3.0,1157921453
19926,132,47,4.0,1157921243
19927,132,48,3.0,1157919960
19928,132,50,4.0,1157920377
19930,132,70,2.5,1157923053
19966,132,551,3.5,1157922289
19974,132,594,3.0,1157922805
19975,132,595,4.5,1329983927
19976,132,596,2.0,1157923028
19987,132,904,4.0,1157919926
19996,132,1035,3.5,1157922959
20091,132,3081,3.0,1157922292
20266,133,32,4.0,843491488
20267,133,47,4.0,843491396
20268,133,50,3.0,843491446
20285,133,457,4.0,843490862
20301,134,1,3.0,832841103
20302,134,47,4.0,832841168
20303,134,48,3.0,832841524
20335,134,595,5.0,832841046
20336,135,1,4.0,1009691859
20337,135,2,3.0,1009692764
20338,135,21,3.0,1009691915
20339,135,32,5.0,1009691695
20340,135,47,5.0,1009691144
20369,135,457,4.0,1009691164
20376,135,551,4.0,1009694763
20406,135,1199,5.0,1009694796
20442,135,1459,4.0,1009691456
20615,136,10,5.0,832449222
20616,136,15,5.0,832449934
20617,136,16,5.0,832449614
20618,136,19,3.0,832449345
20619,136,23,5.0,832449838
20620,136,34,2.0,832449299
20621,136,44,2.0,832449539
20622,136,47,5.0,832449299
20628,136,132,3.0,832449989
20643,136,177,3.0,832449964
20646,136,188,5.0,832451540
20649,136,196,3.0,832449422
20660,136,239,1.0,832450019
20682,136,328,2.0,832449964
20700,136,416,2.0,832450005
20710,136,457,5.0,832449522
20714,136,551,3.0,832449883
20722,136,595,3.0,832449197
20726,137,1,4.0,1204859907
20728,137,111,5.0,1204863636
20730,137,246,5.0,1204863842
20750,137,904,4.0,1204859703
20754,137,913,4.5,1204859769
20868,138,616,4.5,1222675998
20889,139,19,1.0,1453924016
21083,140,1,3.0,942924980
21084,140,2,3.5,1085569813
21085,140,6,5.0,942843185
21086,140,11,4.0,949667337
21087,140,21,4.0,949666898
21088,140,22,3.0,951163606
21089,140,23,3.0,967049087
21090,140,34,4.0,942910010
21091,140,47,4.0,942842215
21092,140,50,3.0,942840991
21109,140,210,3.0,1021898818
21110,140,246,3.0,949666758
21111,140,257,3.0,967048906
21132,140,373,3.0,967048734
21136,140,383,3.0,942842894
21137,140,422,4.0,951163625
21141,140,457,4.0,942841471
21157,140,595,5.0,942840991
21194,140,1035,5.0,1021898963
21248,140,1459,3.0,967049270
21307,140,2401,4.5,1152897788
21355,140,3074,4.0,942842942
21691,141,1,4.0,1513130643
21692,141,19,2.0,1513130814
21693,141,47,3.0,1513130660
21695,141,107,3.5,1513132255
21859,142,34,4.0,838932132
21860,142,36,4.0,838933753
21861,142,47,4.0,838934238
21862,142,50,5.0,838934155
21879,142,373,3.0,838934122
21885,142,457,4.0,838932766
21896,142,595,4.0,838932132
21968,144,1,3.5,1137323419
21969,144,2,3.0,1137323803
21970,144,10,3.0,1137323629
21971,144,17,4.0,1137323659
21972,144,19,3.0,1136812137
21973,144,25,3.0,1136813341
21974,144,32,4.0,1137323444
21975,144,34,3.0,1137323545
21976,144,39,3.5,1137323676
21977,144,47,4.5,1137323517
21978,144,48,4.5,1137324255
22027,144,1035,4.5,1137324278
22066,144,3037,2.5,1136813331
22096,145,1,5.0,832105242
22097,145,50,5.0,832105428
22098,145,111,4.0,832105479
22118,145,595,4.0,832105216
22119,146,32,5.0,1312508179
22125,146,880,2.0,1312507794
22151,147,5,4.5,1203267700
22163,147,596,3.0,1203267730
22219,149,2,1.0,902084874
22220,149,32,4.0,902085272
22223,149,196,3.0,902085002
22236,149,741,4.0,902084966
22277,150,3,3.0,854203124
22278,150,5,3.0,854203124
22279,150,6,4.0,854203123
22280,150,7,3.0,854203124
22281,150,25,4.0,854203072
22282,150,32,5.0,854203071
22283,150,36,4.0,854203123
22303,151,1,5.0,855947195
22304,151,3,3.0,855947242
22305,151,9,4.0,855947372
22306,151,12,3.0,855947434
22313,151,107,3.0,855947372
22349,151,880,3.0,855948042
22362,152,47,5.0,1450867741
22363,152,50,4.5,1450572430
22364,152,111,5.0,1450867646
22374,152,904,4.0,1450572466
22425,153,1,2.0,1525548642
22426,153,2,2.0,1525550601
22438,153,616,2.0,1525552166
22638,155,1,3.0,961861723
22676,155,3354,4.0,963872764
22684,156,1,4.0,1106854640
22685,156,11,3.0,946799769
22686,156,17,4.0,939884874
22687,156,19,3.0,1106855017
22688,156,21,5.0,946799679
22689,156,25,4.0,1106854805
22690,156,34,4.0,939853183
22691,156,39,1.0,939842934
22693,156,47,3.5,1106854709
22694,156,50,4.0,940001349
22699,156,111,4.0,1106854888
22720,156,457,3.5,1106854612
22752,156,904,5.0,940290635
22757,156,913,5.0,946798252
22765,156,930,5.0,939854531
22776,156,1035,4.5,1106855438
22796,156,1199,5.0,939854571
22802,156,1212,5.0,946800148
22962,156,2941,4.0,946799180
23129,159,1,4.5,1508640172
23130,159,31,3.5,1508641164
23226,160,1,4.0,971115026
23227,160,2,4.0,971619578
23228,160,6,2.0,971115114
23229,160,10,1.0,971196422
23230,160,22,1.0,971437089
23231,160,32,5.0,971113953
23232,160,34,5.0,971619022
23233,160,44,3.0,971115727
23234,160,47,5.0,971115962
23235,160,50,4.0,971113158
23236,160,60,2.0,971619579
23243,160,111,5.0,971195906
23244,160,126,1.0,971619754
23252,160,196,1.0,971114512
23257,160,239,1.0,971619761
23279,160,426,3.0,971196362
23283,160,457,2.0,971115082
23292,160,551,5.0,971619378
23297,160,594,5.0,971619022
23298,160,595,3.0,971619114
23299,160,596,4.0,971619022
23301,160,616,3.0,971619496
23321,160,880,3.0,971114725
23323,160,904,4.0,971195858
23335,160,1035,2.0,971112839
23353,160,1199,5.0,971113438
23376,160,1339,5.0,976797151
23562,160,3081,5.0,976797151
23578,160,3355,4.0,998513215
23663,161,1,4.0,1176751765
23664,161,48,4.0,1176498494
23668,161,596,3.5,1176498540
23669,161,745,5.0,1186073240
23702,162,4,3.0,836684306
23703,162,16,5.0,836511416
23704,162,17,5.0,836510953
23705,162,31,4.0,836511596
23706,162,36,5.0,836511416
23707,162,50,4.0,836511263
23864,166,1,5.0,1189980529
23865,166,6,3.5,1190828796
23866,166,10,4.5,1190827465
23867,166,17,4.0,1190828781
23868,166,32,4.0,1189038252
23869,166,47,4.0,1188774624
23870,166,50,5.0,1188774404
23882,166,457,3.5,1190828706
23894,166,904,3.5,1188921640
24054,167,1,3.5,1154721923
24055,167,39,2.0,1154723333
24076,167,551,3.0,1154718701
24081,167,594,3.0,1154723252
24082,167,595,3.5,1154723174
24087,167,745,5.0,1177516032
24227,168,111,4.5,1306801971
24228,168,196,0.5,1306793344
24234,168,596,4.5,1306793334
24236,168,745,4.5,1306802059
24243,168,913,4.5,1306802817
24256,168,1212,5.0,1306802055
24321,169,1,4.5,1059427918
24322,169,2,4.0,1078284713
24323,169,3,5.0,1078284750
24324,169,5,5.0,1078284788
24325,169,7,4.5,1078284741
24326,169,11,4.0,1059427956
24327,169,34,4.0,1059427862
24328,169,39,3.5,1059428140
24329,169,48,3.5,1059427123
24330,169,60,4.0,1078285375
24350,169,457,4.0,1078284464
24359,169,594,4.5,1070250167
24360,169,595,5.0,1059427515
24372,169,918,4.0,1070250186
24379,169,1035,5.0,1059427524
24590,170,5,3.0,840473290
24591,170,10,3.0,840472869
24592,170,34,5.0,840472895
24593,170,48,4.0,840473093
24624,170,457,3.0,840472801
24635,170,594,3.0,840473217
24636,170,595,3.0,840380904
24640,171,1,5.0,866904159
24641,171,25,5.0,866904159
24642,171,29,5.0,866904396
24643,171,32,5.0,866904158
24644,171,36,4.0,866904192
24645,171,47,5.0,866905267
24646,171,81,5.0,866904379
24647,171,111,5.0,866905308
24665,171,551,4.0,866905283
24669,171,596,5.0,866905707
24748,173,10,3.0,843397944
24749,173,17,4.0,843398078
24771,173,595,3.0,843397907
24773,174,10,3.0,848486985
24774,174,11,5.0,848487132
24775,174,32,3.0,848487101
24776,174,34,4.0,848487060
24777,174,39,4.0,848487101
24778,174,50,3.0,848487075
24789,174,196,2.0,848487194
24821,174,457,5.0,848486928
24835,174,595,3.0,848486943
24843,175,2526,0.5,1234188616
24864,176,10,5.0,840108984
24865,176,39,3.0,840108930
24866,176,47,5.0,840109138
24885,176,383,4.0,840108930
24888,176,457,5.0,840108793
24900,177,1,5.0,1435533535
24901,177,2,3.5,1435534109
24902,177,7,1.0,1435534432
24903,177,11,3.0,1435890660
24904,177,16,3.0,1435890664
24905,177,19,2.0,1435534140
24906,177,28,2.5,1435536420
24907,177,39,4.0,1435890554
24908,177,47,4.5,1435533571
24909,177,48,3.0,1435534447
24910,177,50,4.0,1435523529
24911,177,60,3.0,1435535258
24913,177,107,3.0,1435535166
24923,177,239,3.0,1435536282
24924,177,246,3.0,1435534768
24929,177,262,4.0,1435535871
24955,177,551,4.0,1435534171
24963,177,594,4.0,1435539811
24964,177,595,5.0,1435720619
24965,177,596,3.0,1435540218
24968,177,616,4.0,1435534947
24986,177,900,3.0,1435536481
24989,177,904,5.0,1435536832
24999,177,918,4.0,1435719333
25024,177,1035,2.5,1435534428
25049,177,1212,3.0,1435535282
25227,177,3081,3.0,1435534492
25804,178,1,4.0,1164354911
25805,178,10,4.0,1164355337
25806,178,25,4.5,1164355401
25807,178,47,4.5,1164355292
25808,178,50,4.5,1163673981
25822,178,457,5.0,1164355052
25828,178,595,2.0,1164355264
25881,179,1,4.0,852114051
25882,179,3,4.0,852114317
25883,179,7,3.0,852115405
25884,179,9,3.0,852114156
25885,179,18,4.0,852115405
25886,179,19,3.0,840907679
25887,179,32,4.0,852114116
25888,179,34,5.0,840907679
25889,179,47,4.0,840907616
25928,179,457,4.0,840907417
25942,179,735,3.0,852115743
25974,181,5,3.0,845470124
25975,181,6,3.0,845469804
25976,181,7,3.0,845470611
25977,181,10,2.0,845469438
25978,181,11,5.0,845469653
25979,181,16,3.0,845469893
25980,181,21,2.0,845469555
25981,181,22,3.0,845469972
25982,181,24,3.0,845470571
25983,181,25,1.0,845469842
25984,181,31,3.0,845469893
25985,181,34,5.0,845469500
25986,181,39,3.0,845469625
25988,181,47,3.0,845469500
25996,181,132,3.0,845470661
26012,181,196,2.0,845469702
26019,181,257,4.0,845470321
26046,181,383,1.0,845470644
26048,181,416,1.0,845470762
26057,181,457,4.0,845469365
26065,181,490,4.0,845470680
26074,181,540,3.0,845470148
26082,181,595,4.0,845469365
26083,181,596,3.0,845470175
26092,182,1,4.0,1063289621
26093,182,6,4.5,1054782012
26094,182,10,3.5,1054782216
26095,182,14,4.0,1063289654
26096,182,16,5.0,1054783631
26097,182,17,4.0,1066428620
26098,182,18,5.0,1055153282
26099,182,21,2.5,1054782030
26100,182,23,3.5,1055153587
26101,182,25,4.5,1054783186
26102,182,26,4.0,1063648819
26103,182,29,4.0,1054779789
26104,182,32,4.0,1054779785
26105,182,36,4.5,1063289589
26106,182,41,4.5,1054781875
26107,182,44,1.5,1055150820
26109,182,47,4.0,1054781315
26110,182,50,4.5,1054781309
26112,182,70,4.5,1077804802
26114,182,81,3.5,1055154219
26117,182,97,4.5,1075764905
26121,182,111,4.5,1054780398
26127,182,162,3.5,1054781357
26137,182,188,3.5,1063289502
26176,182,457,3.5,1054783792
26207,182,741,5.0,1054779791
26208,182,745,4.5,1077070424
26221,182,880,1.5,1055153864
26227,182,904,4.0,1161623929
26262,182,1199,5.0,1054779665
26389,182,1779,3.5,1055152056
26460,182,2311,4.0,1055152324
26573,182,3037,4.5,1054781561
26581,182,3081,4.0,1077637182
26621,182,3354,0.5,1075859296
26622,182,3355,4.0,1055153625
26633,182,3474,4.0,1055153620
27072,183,457,5.0,992331540
27260,185,1,4.0,1044311830
27261,185,34,2.0,1044311830
27266,185,595,4.0,1044311830
27272,185,1658,5.0,1044337449
27307,186,1,4.0,1031080831
27308,186,2,4.0,1031087675
27309,186,10,4.0,1031088020
27311,186,196,4.0,1031080284
27323,186,512,4.0,1031080176
27329,186,594,4.0,1031079112
27330,186,595,5.0,1031079112
27356,186,1035,5.0,1031079112
27433,186,2311,4.0,1031080255
27533,187,16,4.0,1161849621
27534,187,25,3.0,1161872627
27535,187,29,4.0,1161849623
27536,187,47,4.0,1161850486
27537,187,50,4.5,1161849680
27538,187,70,4.0,1161849108
27539,187,97,3.0,1180301412
27541,187,111,4.5,1161849811
27562,187,551,3.5,1161850511
27570,187,741,4.0,1161849515
27571,187,745,4.0,1161849970
27588,187,1199,5.0,1161850221
27605,187,1339,3.5,1161849198
27659,187,4105,4.5,1161850051
27791,188,7,4.0,962559461
27793,188,594,4.0,962560143
27797,188,904,5.0,962560383
27799,188,913,5.0,962560423
27801,188,918,4.0,962560181
27805,188,1035,5.0,962560143
27809,188,1212,5.0,962560383
27820,188,2206,5.0,962560423
27832,188,2941,5.0,962560271
27925,191,1,4.0,829759809
27926,191,6,4.0,829759809
27927,191,16,4.0,829759809
27928,191,17,5.0,829759809
27929,191,21,4.0,829759809
27930,191,25,5.0,829759809
27931,191,32,5.0,829759809
27932,191,34,4.0,829760897
27933,191,36,5.0,829759809
27934,191,39,1.0,829760897
27935,191,47,4.0,829760898
27936,191,50,5.0,829760898
27943,191,99,5.0,829759809
27945,191,111,5.0,829759809
27957,191,162,5.0,829760897
27972,191,246,5.0,829760897
28010,192,10,5.0,835128874
28011,192,47,3.0,835129031
28032,193,1,2.0,1435856890
28067,194,48,2.0,1110316714
28074,194,1035,4.0,1110316724
28087,195,6,4.0,974705807
28088,195,10,4.0,974705349
28089,195,16,4.0,974705903
28090,195,25,4.0,1008558673
28091,195,32,4.0,974709650
28092,195,36,4.0,1008558588
28093,195,50,5.0,974705671
28094,195,70,4.0,979858326
28095,195,111,2.0,994276257
28099,195,190,1.0,974710304
28106,195,373,3.0,974705867
28120,195,904,5.0,974707463
28219,195,3081,4.0,1008558215
28279,196,457,3.5,1460954185
28306,197,50,3.0,947462391
28341,198,17,3.0,1034136028
28342,198,24,4.0,1034138101
28343,198,25,4.0,1034136139
28344,198,32,5.0,1034135531
28345,198,34,4.0,1034137414
28346,198,36,5.0,1034136028
28347,198,47,5.0,1034136177
28348,198,50,5.0,1034136008
28350,198,66,1.0,1034135137
28386,198,913,4.0,1034137677
28571,199,6,4.0,1057590506
28572,199,7,3.0,940544181
28573,199,11,4.0,940543988
28574,199,20,2.0,1022161793
28575,199,21,4.0,940372914
28576,199,25,5.0,940372513
28577,199,36,4.0,940372656
28578,199,47,3.0,940372883
28579,199,50,4.0,940372419
28581,199,81,3.0,940544216
28583,199,111,3.0,940372348
28604,199,457,4.0,940372697
28616,199,551,1.0,1094309653
28633,199,904,3.0,940381876
28636,199,913,4.5,1261363313
28640,199,1055,1.0,1126036284
28689,199,1339,4.0,940544360
28725,199,1779,2.0,955313743
28770,199,2670,4.0,940380229
28794,199,3037,4.0,946523712
28934,200,1,3.5,1229886312
28935,200,5,4.0,1229876436
28936,200,10,4.5,1229887453
28937,200,19,3.5,1229877095
28938,200,34,2.5,1229877775
28939,200,39,5.0,1229886362
28940,200,47,4.0,1229885752
28974,200,913,4.0,1229876484
28979,200,1035,3.5,1229887412
29268,201,1,5.0,939801780
29269,201,11,4.0,939227085
29270,201,16,4.0,939227554
29271,201,24,4.0,941211478
29272,201,25,5.0,939227591
29273,201,32,4.0,939833041
29274,201,34,5.0,939801740
29280,201,196,2.0,941211804
29290,201,551,4.0,939821323
29300,201,931,3.0,940006866
29303,201,1035,4.0,939225400
29378,202,1,4.0,974923506
29379,202,2,4.0,974923336
29380,202,6,5.0,974918622
29381,202,10,4.0,974919042
29382,202,11,4.0,975013705
29383,202,29,4.0,974923156
29384,202,32,4.0,974925068
29385,202,44,2.0,974923392
29387,202,50,4.0,974924628
29397,202,246,5.0,975015786
29415,202,373,3.0,974924687
29420,202,457,3.0,974918472
29442,202,595,4.0,975015866
29443,202,596,4.0,975015867
29453,202,741,4.0,974925068
29461,202,913,4.0,974925496
29498,202,1199,4.0,974925048
29507,202,1212,4.0,974924628
29565,202,1459,3.0,974925604
29632,202,2311,4.0,974925178
29640,202,2401,3.0,974924297
29681,202,2921,4.0,974924297
29781,203,31,3.5,1390094511
29826,204,47,5.0,1327182956
29913,205,1035,2.5,1523528499
29936,206,1,5.0,850763267
29937,206,7,4.0,850763310
29938,206,14,4.0,850763367
29939,206,17,5.0,850763267
29940,206,25,5.0,850763267
29941,206,32,3.0,850763267
29942,206,36,5.0,850763310
29981,208,10,2.0,940639452
29985,208,457,3.0,940639309
30180,211,50,4.0,1350912267
30517,213,1,3.5,1316196157
30601,214,1,3.0,853937855
30602,214,17,3.0,853937855
30603,214,25,2.0,853937855
30605,214,66,3.0,853938014
30623,215,50,5.0,1260908668
30721,216,1,3.0,975211713
30722,216,21,3.0,975212544
30723,216,34,5.0,975212451
30724,216,39,3.0,975212451
30725,216,48,2.0,975211866
30733,216,551,3.0,975212699
30735,216,594,4.0,975211749
30736,216,595,5.0,975211713
30737,216,616,4.0,975211831
30745,216,913,4.0,975211546
30751,216,930,5.0,975211596
30885,217,1,4.0,955942540
30886,217,2,2.0,955942327
30887,217,3,1.0,955944713
30888,217,6,2.0,955935939
30889,217,9,3.0,955941157
30890,217,10,4.0,955940584
30891,217,12,3.0,955945336
30892,217,19,1.0,955945611
30893,217,20,2.0,955941424
30894,217,22,3.0,955943052
30895,217,34,4.0,955943345
30896,217,38,2.0,955945548
30897,217,44,2.0,955941505
30899,217,47,2.0,955942953
30900,217,50,3.0,955942801
30901,217,60,2.0,955942221
30903,217,87,3.0,955945423
30966,217,457,4.0,955935806
30991,217,551,3.0,955934988
31000,217,594,3.0,955942540
31002,217,616,3.0,955935417
31195,217,1779,3.0,955942327
31524,219,1,3.5,1194681084
31525,219,2,2.5,1194740185
31526,219,6,3.5,1198783144
31527,219,10,4.5,1194932162
31528,219,19,2.5,1194932235
31529,219,21,3.5,1199581468
31530,219,32,3.5,1194686177
31531,219,44,1.5,1195349252
31532,219,47,3.5,1194686017
31533,219,50,5.0,1194685882
31548,219,250,1.5,1198783128
31571,219,457,4.5,1237239231
31584,219,595,2.5,1218210249
31586,219,616,3.0,1194681357
31591,219,741,4.0,1194686287
31599,219,904,5.0,1194686851
31601,219,913,4.5,1198782336
31603,219,930,4.0,1195944835
32052,220,1,5.0,1230055565
32053,220,6,3.5,1230061735
32054,220,10,4.0,1230055828
32055,220,32,4.5,1230055680
32056,220,34,4.5,1230055796
32057,220,47,3.0,1230055738
32058,220,50,5.0,1230054959
32259,221,2,3.5,1111177796
32260,221,29,4.5,1119984574
32261,221,32,5.0,1111177792
32262,221,50,4.5,1118246575
32264,221,101,4.5,1111178274
32266,221,111,5.0,1118246754
32269,221,162,4.5,1119984613
32285,221,551,4.5,1111176265
32298,221,904,4.5,1118246670
32303,221,913,4.5,1119983933
32308,221,930,4.0,1119984072
32334,221,1199,5.0,1119984630
32342,221,1212,5.0,1111178150
32439,221,2921,4.0,1118246921
32447,221,3037,4.5,1111177957
32590,222,2,2.5,1391353926
32591,222,19,3.5,1391351897
32592,222,32,3.0,1391353917
32593,222,47,4.0,1391350444
32594,222,50,3.0,1391346849
32616,222,616,2.0,1391346526
32840,223,1,3.5,1226209758
32841,223,34,1.0,1226209953
32842,223,47,3.0,1226209770
32849,223,457,3.0,1226209951
32853,223,595,3.5,1226209752
32915,224,39,5.0,971812919
32995,225,1339,4.0,949261391
33019,225,2327,5.0,949261430
33044,226,1,3.5,1095662606
33045,226,2,3.0,1095662788
33046,226,3,3.5,1095662861
33047,226,10,4.0,1095662675
33048,226,16,4.5,1095662900
33049,226,19,3.5,1095662814
33050,226,22,2.0,1095662268
33051,226,32,4.0,1095662618
33052,226,39,3.0,1095662724
33053,226,44,3.5,1095663137
33054,226,47,5.0,1160003508
33055,226,48,3.0,1095663041
33056,226,60,2.5,1114838860
33113,226,551,3.5,1095662823
33120,226,594,3.0,1095662832
33121,226,595,2.5,1095662641
33122,226,596,3.0,1095662283
33148,226,1035,3.0,1095663039
33296,226,3081,2.5,1095663150
33551,227,17,3.5,1447210004
33552,227,32,4.5,1447210296
33553,227,47,5.0,1447209787
33562,227,457,4.0,1447209911
33645,228,50,4.5,1363222968
33670,229,1,5.0,838144316
33671,229,5,3.0,838143681
33672,229,10,4.0,836941790
33673,229,19,3.0,836942063
33674,229,21,4.0,836942097
33675,229,34,5.0,836942064
33676,229,36,4.0,838147251
33716,229,457,5.0,836942673
33735,230,2,2.5,1196305107
33736,230,34,2.0,1196304670
33737,230,39,3.0,1196304844
33738,230,47,3.0,1196304391
33761,230,595,2.0,1196304443
33763,230,616,1.0,1196304152
33898,232,1,3.5,1076955621
33899,232,2,4.0,1085351710
33900,232,10,3.0,1218167397
33901,232,39,3.0,1182909940
33902,232,47,4.5,1241823324
33903,232,48,2.5,1218169473
33924,232,551,3.5,1076967647
33928,232,594,2.5,1182910233
33929,232,595,3.0,1182910034
33930,232,596,2.5,1182910339
33937,232,745,3.5,1218480882
33949,232,1035,3.5,1182907470
34035,232,3354,3.0,1182909511
34760,233,1,3.0,1524781249
34761,233,47,3.5,1524781264
34762,233,50,4.0,1472587568
34806,233,3081,4.0,1532964947
34910,234,1,5.0,1004409347
34911,234,24,5.0,1004407893
34912,234,34,3.0,1004409582
34913,234,42,4.0,1004408338
34914,234,48,5.0,1004409503
34915,234,60,4.0,1004409020
34917,234,126,2.0,1004409854
34950,234,594,5.0,1004409582
35112,235,10,2.0,841422389
35113,235,11,4.0,841422530
35114,235,21,4.0,841422461
35115,235,25,5.0,841422634
35116,235,32,4.0,841422499
35117,235,34,4.0,841422446
35118,235,36,4.0,841422650
35119,235,39,3.0,841422477
35120,235,48,3.0,841422615
35131,235,246,4.0,841422708
35154,235,457,4.0,841422350
35163,235,551,3.0,841422596
35171,235,594,4.0,841422693
35172,235,595,5.0,841422350
35207,237,32,5.0,1411233598
35208,237,50,2.5,1410631753
35285,238,4329,4.0,1007931786
35301,239,1,4.0,1221158265
35302,239,6,5.0,1221158564
35303,239,11,5.0,1221159019
35304,239,16,4.5,1221159148
35305,239,20,3.5,1221147484
35306,239,21,4.0,1221158640
35307,239,23,3.5,1221147477
35308,239,32,5.0,1221159452
35309,239,47,5.0,1221158250
35310,239,50,4.5,1221158083
35333,239,457,4.0,1221158489
35345,239,595,3.0,1221158220
35580,240,1,5.0,849122434
35581,240,2,5.0,849122404
35582,240,3,4.0,849122858
35583,240,10,3.0,849122194
35584,240,16,3.0,849122640
35585,240,19,5.0,849122301
35586,240,31,4.0,849122640
35587,240,34,5.0,849122277
35588,240,39,5.0,849122324
35589,240,44,4.0,849122528
35591,240,48,3.0,849122594
35592,240,60,4.0,849122924
35611,240,196,4.0,849122483
35618,240,239,3.0,849123294
35624,240,262,3.0,849123161
35636,240,328,5.0,849123049
35655,240,383,5.0,849122951
35667,240,457,3.0,849122096
35685,240,551,4.0,849122506
35692,240,594,3.0,849122594
35693,240,595,3.0,849122129
35694,240,596,3.0,849122774
35708,241,47,4.0,1447540959
35709,241,50,4.0,1447536935
35784,242,21,3.0,834073178
35785,242,32,5.0,834073281
35786,242,39,3.0,834073303
35787,242,47,5.0,834073178
35788,242,111,4.0,834073303
35814,242,457,5.0,834073153
35819,243,10,5.0,837155138
35820,243,36,4.0,837155409
35821,243,44,4.0,837155345
35822,243,48,4.0,837155356
35852,243,595,3.0,837155088
35855,244,6,5.0,975092819
35856,244,10,5.0,975091789
35863,244,257,3.0,975073808
35873,244,457,5.0,975090685
35948,245,162,3.0,951182566
35949,245,246,4.0,951182758
35951,245,745,3.0,951183163
35969,246,17,5.0,1354126066
35970,246,28,4.5,1354126962
35971,246,29,5.0,1353864666
35972,246,50,4.5,1353869486
35986,246,616,4.0,1353864692
36031,246,3081,5.0,1354124732
36173,247,1,5.0,1467644119
36174,247,32,3.0,1467661273
36175,247,47,4.0,1467644262
36176,247,50,5.0,1467643861
36199,247,1035,2.0,1467936308
36323,248,10,3.5,1534591944
36374,249,1,4.0,1347317775
36375,249,2,4.0,1353800871
36376,249,19,3.5,1354107358
36377,249,20,3.5,1355366891
36378,249,32,5.0,1346752537
36379,249,47,5.0,1346757700
36380,249,48,3.0,1346752050
36381,249,50,4.0,1364546154
36382,249,70,4.0,1355677606
36384,249,101,3.0,1388146126
36387,249,111,4.5,1346757621
36411,249,457,4.5,1355366996
36422,249,595,4.0,1356439499
36435,249,904,3.5,1346757663
36452,249,1199,3.5,1346757723
36586,249,3081,3.5,1356277589
37425,250,1035,5.0,1121217778
37447,251,47,5.0,1470677268
37448,251,111,4.5,1470676898
37470,252,1,4.5,1498284904
37508,253,29,4.5,1286643322
37517,253,1212,4.5,1286642647
37555,254,1,4.5,1180446553
37556,254,32,4.5,1180446451
37557,254,47,4.5,1180447550
37558,254,50,4.5,1180564704
37571,254,457,4.0,1180446066
37582,254,904,4.5,1180564710
37682,255,34,1.0,1005717433
37711,255,3037,1.0,1005717406
37726,256,18,5.0,1447000271
37900,257,7,1.0,1141625546
37901,257,16,3.5,1141625441
37906,257,594,3.5,1141625101
37945,259,2,2.0,1146845339
37946,259,32,5.0,1146845633
37974,260,29,4.0,1109409486
37975,260,47,4.5,1109408487
37976,260,50,5.0,1109410623
37977,260,101,2.0,1109408704
37978,260,111,5.0,1109409075
